ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1fd5f73-16d4-41c3-a24f-e659542f67bc,2241,,"[35.5, 74.6]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,111,Germany Women's,857,['76efc651-fcbb-4c05-87e7-97dc1c02d497'],13,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:13.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5139b31-8b02-4b42-a233-c17724c664ad,2244,,"[28.8, 61.5]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Doorsoun-Khajeh,10261.0,Right Center Back,111,Germany Women's,857,['1dcc3677-fd2d-4628-8266-b8fd37014664'],17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:17.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,12d831d1-96cb-4e8a-a9d3-eedbed5f14c7,2247,,"[54.8, 76.9]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,111,Germany Women's,857,['136416e0-6eb7-4f37-80fa-49f05e67e6fa'],23,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:23.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5de07249-464d-435d-9240-a84b9c947fc7,2250,,"[46.9, 66.5]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Doorsoun-Khajeh,10261.0,Right Center Back,111,Germany Women's,857,['8a6c39e4-8994-4296-97b4-3ecef72b4c8e'],27,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:27.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2909d186-bc0d-4ff2-94ad-b5bfb64bb261,2254,,"[35.8, 46.2]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marina Hegering,25491.0,Left Center Back,111,Germany Women's,857,['004aecca-7314-416c-ac76-fc4c838aa1a5'],33,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:33.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,279c442c-1a69-4926-b4ca-16d349a92e9e,2257,,"[16.3, 46.5]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almuth Schult,10257.0,Goalkeeper,111,Germany Women's,857,['4d279567-b78e-42a1-aa4b-9e4c50113bfa'],35,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:35.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0870bbf-4cf4-4e7e-966e-64c6c72ee062,2260,,"[41.3, 8.7]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Magull,10259.0,Left Center Forward,111,Germany Women's,857,['b456ef6c-98cc-4969-8b8f-137595c833df'],39,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:39.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ba7c0f-02dc-4a8c-8835-38a08605702f,2263,,"[52.5, 38.7]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandra Popp,15178.0,Right Center Midfield,111,Germany Women's,857,['0bb4d579-fa7a-4172-b0b0-cddaf2fb1466'],43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:43.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,097f3cda-9267-4ded-91c0-e8e887b4fb6a,2266,,"[102.7, 11.0]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giulia Gwinn,25492.0,Left Back,111,Germany Women's,857,['9136cd1f-d3b1-4084-9ea1-ceda77979623'],51,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:51.068,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,157a8e1e-b398-4d05-a8ce-2dfad7e4e206,2270,,"[111.9, 38.4]",69208,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lea Schüller,25476.0,Right Center Forward,111,Germany Women's,857,['d36803cb-33a6-4bdc-8c8d-9a0903fe9684'],54,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:54.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b9ca08-7373-4d11-b7d3-b1b77d5f314d,2277,,"[21.3, 58.3]",69208,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almuth Schult,10257.0,Goalkeeper,113,Germany Women's,857,['f142a476-37fb-4485-a493-cce4d6433b25'],41,,,,,,,,,,,,,,,,,,Germany Women's,857,00:14:41.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28fa8189-7cf4-4368-837e-7d51299188e2,2279,,"[36.6, 48.6]",69208,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marina Hegering,25491.0,Left Center Back,113,Germany Women's,857,['1335bec8-ef76-43cc-b411-66bb5ba941b0'],44,,,,,,,,,,,,,,,,,,Germany Women's,857,00:14:44.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd9aca04-ceca-4628-beb4-2725a922c2b1,2282,,"[48.5, 4.6]",69208,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Magull,10259.0,Left Center Forward,113,Germany Women's,857,['9c22c21f-f7e0-422b-bd45-ac041c64a180'],53,,,,,,,,,,,,,,,,,,Germany Women's,857,00:14:53.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48c9bd9b-5f30-43b2-b2cd-1d76ed980dae,2286,,"[63.3, 15.2]",69208,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Svenja Huth,10374.0,Right Midfield,113,Germany Women's,857,['a424d80e-c8a3-4a01-b773-d4390352e46c'],59,,,,,,,,,,,,,,,,,,Germany Women's,857,00:14:59.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46a1c2f0-d8f7-4da7-af4c-bfeef5691589,2289,,"[46.2, 27.0]",69208,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marina Hegering,25491.0,Left Center Back,113,Germany Women's,857,['b49fd6ca-0ae7-4605-b76c-6cc2ff0cfab1'],3,,,,,,,,,,,,,,,,,,Germany Women's,857,00:15:03.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,384eefcc-9aef-47de-83de-c58a5ae87966,2293,,"[52.0, 59.6]",69208,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eva Sofia Jakobsson,13881.0,Right Wing,114,Sweden Women's,858,['772e67d6-695a-4514-a564-a82f49faaa32'],36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:36.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9949c769-0d4e-4355-8b44-8cc2f4be4dda,2297,,"[27.5, 51.7]",69208,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,115,Sweden Women's,858,['69d07f60-12c4-4270-9afe-692e6c753e4c'],51,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:51.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef33cdd5-b686-4b02-ac7d-e448f6577508,2300,,"[36.7, 26.1]",69208,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Linda Brigitta Sembrant,10230.0,Left Center Back,115,Sweden Women's,858,['90fd9579-1d44-464d-9f6e-d06b35ecf10a'],56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:56.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8767b5f8-984d-4aac-a690-1f78be477d1f,2303,,"[21.7, 39.0]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,115,Sweden Women's,858,['9b917ecb-9d5b-4998-816d-2bdbe9a19465'],0,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:16:00.337,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a2cf2e-f73a-44a1-85da-33d4cafd0a58,2306,,"[73.5, 44.0]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,115,Sweden Women's,858,['2a7d9e13-b1bb-467a-9342-7d73f76c84db'],5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:16:05.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,519e986e-253f-45b8-8b91-4c55073439bc,2311,,"[81.3, 76.7]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eva Sofia Jakobsson,13881.0,Right Wing,115,Sweden Women's,858,['12dafa0e-2941-4b5f-988c-d5bea93096f5'],11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:16:11.454,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb8b3b7b-eee2-4745-b0e8-36fe086a1064,2315,,"[103.4, 57.7]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,115,Sweden Women's,858,['185b7f84-8441-4dc9-a302-b9eba5689074'],17,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:16:17.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48a31d4b-317b-4642-847b-d2f8889330ea,2317,,"[12.1, 21.2]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marina Hegering,25491.0,Left Center Back,116,Germany Women's,857,['8b061b36-6ce5-4ea4-84a3-c448fe29e86b'],23,,,,,,,,,,,,,,,,,,Germany Women's,857,00:16:23.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd0b8412-0805-4bc7-80c1-ede1e38a72e6,2319,,"[7.8, 40.1]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Almuth Schult,10257.0,Goalkeeper,116,Germany Women's,857,['98cedd42-f74d-41ed-81a2-00a44843e6eb'],27,,,,,,,,,,,,,,,,,,Germany Women's,857,00:16:27.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccfaa651-2c53-4c6f-9c77-102dbe6df654,2323,,"[58.3, 59.0]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lea Schüller,25476.0,Right Center Forward,116,Germany Women's,857,['b098232e-192c-4925-9eb0-f126720605b2'],34,,,,,,,,,,,,,,,,,,Germany Women's,857,00:16:34.188,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24c66350-2a85-4410-96cb-f280df528036,2327,,"[58.3, 75.6]",69208,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leonie Maier,10380.0,Right Back,116,Germany Women's,857,['dfff52af-9483-4103-b3e5-cb6764d69add'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:16:36.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3345737f-697d-4e40-a4c2-f783c2c8ff30,2335,,"[58.7, 65.4]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Magull,10259.0,Left Center Forward,118,Germany Women's,857,['f96553dc-906b-45d0-94b1-2d6bf89ec1eb'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:06.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94488f8e-d0e7-4683-8cee-4a1791dd5c72,2339,,"[47.3, 75.6]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,118,Germany Women's,857,['81a67d01-7f12-4f5f-a2cf-0e07b03222b4'],8,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:08.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73eb129b-0db2-4a35-b5f0-41d83d313c67,2342,,"[17.6, 41.3]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almuth Schult,10257.0,Goalkeeper,118,Germany Women's,857,['069ff6a6-1b52-4552-90cf-2799f5bf3d36'],12,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:12.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28c1f397-d97c-4eaa-b7c6-07918ec0ecca,2345,,"[24.4, 28.4]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marina Hegering,25491.0,Left Center Back,118,Germany Women's,857,['a5928672-5342-4007-9b06-75eb2d59e806'],16,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:16.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,82157814-ed84-4271-9fa2-295196619a68,2349,,"[18.8, 38.7]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almuth Schult,10257.0,Goalkeeper,118,Germany Women's,857,['c8565d65-e27c-4d6d-83de-8784c75c5545'],21,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:21.994,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bc86a939-e620-4c46-9e91-91e1a234d698,2352,,"[72.4, 70.4]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,118,Germany Women's,857,['ba6cd36a-5979-4801-952d-c8acd209603d'],27,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:27.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc867179-1521-47ff-b3b7-324719e8c7dc,2355,,"[58.9, 9.8]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fridolina Rolfö,10215.0,Left Wing,119,Sweden Women's,858,['5735db75-4c85-495a-9cf3-bf407acf873c'],28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:17:28.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a52f2094-196d-4be0-ac75-437b57c88ee3,2369,,"[34.8, 75.6]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonie Maier,10380.0,Right Back,120,Germany Women's,857,['2237957f-d543-4a7b-bb69-861eb373810a'],47,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:47.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38c061fc-75ab-43f5-a75e-fe7163c3d538,2373,,"[73.8, 66.1]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lea Schüller,25476.0,Right Center Forward,120,Germany Women's,857,"['182e41fc-36c2-4105-befe-8dbe0c255e83', '965a8327-459e-489d-9f16-3736cfbbce32']",52,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:52.286,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,428e9238-e9a2-4a76-8ce1-f9b900f70393,2376,,"[63.3, 66.1]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,120,Germany Women's,857,['ce214f95-65b4-4641-b30e-131a54cff32e'],53,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:53.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7b61daa7-2b60-484f-84d9-b5efbd9d91a1,2380,,"[66.6, 40.7]",69208,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dzsenifer Marozsan,10262.0,Left Midfield,120,Germany Women's,857,"['0ab7563a-5142-488f-bd82-c2ea27e85a08', 'a783b3bc-946c-42fb-ac03-e83afc8e2b90']",57,,,,,,,,,,,,,,,,,,Germany Women's,857,00:17:57.047,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1df08605-b336-4c64-bcaa-4d183dcdd610,2384,,"[75.7, 52.4]",69208,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lina Magull,10259.0,Left Center Forward,120,Germany Women's,857,['22e633ed-d3cc-42e8-a554-a9998c3b1ad3'],2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:18:02.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9aa67a9e-fadd-4d52-94ac-2b37a604fdb0,2387,,"[61.2, 60.0]",69208,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,120,Germany Women's,857,['be2a73ca-b046-40ed-835d-ce1c6db6e4ac'],5,,,,,,,,,,,,,,,,,,Germany Women's,857,00:18:05.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b89877f9-2b7d-4710-a0cc-b52cf35e4a26,2390,,"[69.1, 49.1]",69208,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra Popp,15178.0,Right Center Midfield,120,Germany Women's,857,['95ebd806-7728-470f-b0ee-6d67e161a3c3'],7,,,,,,,,,,,,,,,,,,Germany Women's,857,00:18:07.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc2b558-ee3f-4ef7-9411-4cb5721c0292,2393,,"[92.9, 73.9]",69208,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonie Maier,10380.0,Right Back,120,Germany Women's,857,['ab5c75ed-7f96-4728-bb46-e1a8d844ae69'],10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:18:10.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,445128f4-8611-4a63-8448-ff9e8fc131e1,2404,,"[90.0, 7.2]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Magull,10259.0,Left Center Forward,121,Germany Women's,857,"['cc5dc581-0a7b-42d7-878f-ec607a48d9d2', 'e6ede1f8-ac6c-4a8c-af4f-0296815747d3']",4,,,,,,,,,,,,,,,,,,Germany Women's,857,00:20:04.405,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,45c31d4f-7ec7-4e15-87ba-e0db2e93360a,2407,,"[100.7, 2.8]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giulia Gwinn,25492.0,Left Back,121,Germany Women's,857,['6184ed28-8640-4d18-8c7d-7a34b483ca66'],5,,,,,,,,,,,,,,,,,,Germany Women's,857,00:20:05.731,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eae8310d-d0e0-4756-aba5-1d4e9a006960,2410,,"[108.2, 19.1]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dzsenifer Marozsan,10262.0,Left Midfield,121,Germany Women's,857,['53fd1ddf-9ab2-4747-a663-9f6cf79bfec7'],8,,,,,,,,,,,,,,,,,,Germany Women's,857,00:20:08.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1675a77-3c16-4318-8704-791c235cd62f,2416,,"[40.1, 76.6]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,122,Sweden Women's,858,['b677b490-405f-4697-bf03-f99dd4ff6669'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:20:34.873,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cb208cc0-5895-4510-a34c-bd46eb6465cb,2423,,"[111.1, 26.4]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dzsenifer Marozsan,10262.0,Left Midfield,123,Germany Women's,857,['08ed3f27-9ccd-4c7c-a629-8c34c2e3cefa'],43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:20:43.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d3a514-99b8-4b28-866f-30686ac1c7a6,2426,,"[85.2, 8.7]",69208,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandra Popp,15178.0,Right Center Midfield,124,Germany Women's,857,['3bc9f6e0-8a6b-441a-b5a7-e84350333fa9'],51,,,,,,,,,,,,,,,,,,Germany Women's,857,00:20:51.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7817d579-096c-4100-8d61-6b8f8c43de21,2442,,"[96.9, 73.7]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Doorsoun-Khajeh,10261.0,Right Center Back,126,Germany Women's,857,['932dd919-b6e1-4cb5-af5c-d85cf3042060'],8,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:08.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e489986-f3b7-4a23-be0f-6d8c7fd9bec6,2447,,"[106.7, 76.2]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,126,Germany Women's,857,"['2f120493-77a3-4607-934f-d5bfc5307013', '88cb5bbb-b3f5-4e0e-88e5-addc51478e6c']",10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:10.157,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,158ef9c0-e36a-404e-98b4-8c47c4fc1478,2451,,"[110.8, 67.1]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Left Center Midfield,126,Germany Women's,857,['051597cd-7602-4653-8699-85174a001762'],14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:14.171,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5e4dd6-ba16-4f77-b53c-61d3cec22ac0,2457,,"[25.9, 6.4]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,127,Sweden Women's,858,['e823e7e2-c7f0-4f8b-9fa3-a111654d3053'],26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:26.647,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,da44276f-9c55-44a6-9757-b4d80dd6231b,2461,,"[67.2, 26.3]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,127,Sweden Women's,858,['065938b9-d5ec-4cb0-b615-40c73e7e3d92'],33,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:33.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf66ed03-4061-4fa0-a53b-2b2055e41339,2463,,"[11.4, 38.3]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Almuth Schult,10257.0,Goalkeeper,128,Germany Women's,857,['1e937ae9-ce5d-4c93-bbf4-0be99a99f428'],35,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:35.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,017474a2-ce8b-408e-a75a-587244ef724b,2466,,"[33.2, 61.5]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,128,Germany Women's,857,['75e186f0-e8e2-4904-bcbd-c05463e834a2'],39,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:39.297,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb3200e5-a436-4b6f-ad13-68f97a7abdc5,2470,,"[45.7, 21.8]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,128,Germany Women's,857,['a86a52fd-62f2-47de-89a0-1b095cd49e48'],45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:45.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,073a0215-77fc-4b6f-9452-89309da40d0b,2473,,"[70.1, 55.3]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lina Magull,10259.0,Left Center Forward,128,Germany Women's,857,"['c6b052a1-955b-496e-9bab-685c6e421281', 'e99b90c7-ab85-4286-bbfd-995f8c90ce7e']",47,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:47.480,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,320ead79-f63d-4f2b-8748-b3033db11aad,2476,,"[79.9, 62.3]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,128,Germany Women's,857,['f0b04551-5437-45ab-81af-67e55228cfca'],49,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:49.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae60f073-b98e-48d2-b3d3-87695dd81e07,2480,,"[72.1, 40.7]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra Popp,15178.0,Right Center Midfield,128,Germany Women's,857,['1fea087f-931c-4d08-8c35-19e2b55b639e'],55,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:55.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42a56dcc-5816-460e-8f07-b76d5d9725e5,2484,,"[78.6, 4.4]",69208,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giulia Gwinn,25492.0,Left Back,128,Germany Women's,857,['96d013a7-98e5-44a8-ad7f-fb1042d1aacd'],58,,,,,,,,,,,,,,,,,,Germany Women's,857,00:22:58.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b25e37-15ba-4e3b-bc53-f72341ead78f,2487,,"[82.9, 19.9]",69208,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Svenja Huth,10374.0,Right Midfield,128,Germany Women's,857,['bf1d906f-6c7a-44d4-a7df-46ea6902e21b'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:23:00.809,Ball Receipt*,
